t0            x1            v2            p3            
+3.6618e-002  -2.5275e-001  +1.4591e+001  +8.3483e+006  
+3.6618e-002  -2.5274e-001  +1.4599e+001  +8.3417e+006  
+3.6618e-002  -2.5274e-001  +1.4607e+001  +8.3351e+006  
+3.6619e-002  -2.5273e-001  +1.4615e+001  +8.3285e+006  
+3.6619e-002  -2.5273e-001  +1.4623e+001  +8.3219e+006  
+3.6619e-002  -2.5272e-001  +1.4631e+001  +8.3154e+006  
+3.6620e-002  -2.5272e-001  +1.4639e+001  +8.3088e+006  
+3.6620e-002  -2.5271e-001  +1.4647e+001  +8.3022e+006  
+3.6620e-002  -2.5271e-001  +1.4655e+001  +8.2956e+006  
+3.6621e-002  -2.5270e-001  +1.4663e+001  +8.2891e+006  
+3.6621e-002  -2.5270e-001  +1.4671e+001  +8.2825e+006  
+3.6621e-002  -2.5269e-001  +1.4679e+001  +8.2760e+006  
+3.6622e-002  -2.5269e-001  +1.4687e+001  +8.2694e+006  
+3.6622e-002  -2.5268e-001  +1.4695e+001  +8.2629e+006  
+3.6622e-002  -2.5268e-001  +1.4703e+001  +8.2564e+006  
+3.6623e-002  -2.5267e-001  +1.4711e+001  +8.2498e+006  
+3.6623e-002  -2.5267e-001  +1.4719e+001  +8.2433e+006  
+3.6623e-002  -2.5266e-001  +1.4727e+001  +8.2368e+006  
+3.6624e-002  -2.5266e-001  +1.4735e+001  +8.2303e+006  
+3.6624e-002  -2.5265e-001  +1.4743e+001  +8.2238e+006  
+3.6624e-002  -2.5265e-001  +1.4751e+001  +8.2173e+006  
+3.6625e-002  -2.5264e-001  +1.4759e+001  +8.2108e+006  
+3.6625e-002  -2.5264e-001  +1.4767e+001  +8.2043e+006  
+3.6625e-002  -2.5263e-001  +1.4775e+001  +8.1978e+006  
+3.6626e-002  -2.5263e-001  +1.4783e+001  +8.1913e+006  
+3.6626e-002  -2.5262e-001  +1.4791e+001  +8.1848e+006  
+3.6626e-002  -2.5262e-001  +1.4799e+001  +8.1784e+006  
+3.6627e-002  -2.5261e-001  +1.4807e+001  +8.1719e+006  
+3.6627e-002  -2.5261e-001  +1.4814e+001  +8.1654e+006  
+3.6627e-002  -2.5261e-001  +1.4822e+001  +8.1590e+006  
+3.6628e-002  -2.5260e-001  +1.4830e+001  +8.1525e+006  
+3.6628e-002  -2.5260e-001  +1.4838e+001  +8.1461e+006  
+3.6629e-002  -2.5259e-001  +1.4846e+001  +8.1397e+006  
+3.6629e-002  -2.5259e-001  +1.4854e+001  +8.1332e+006  
+3.6629e-002  -2.5258e-001  +1.4862e+001  +8.1268e+006  
+3.6630e-002  -2.5258e-001  +1.4870e+001  +8.1204e+006  
+3.6630e-002  -2.5257e-001  +1.4877e+001  +8.1140e+006  
+3.6630e-002  -2.5257e-001  +1.4885e+001  +8.1075e+006  
+3.6631e-002  -2.5256e-001  +1.4893e+001  +8.1011e+006  
+3.6631e-002  -2.5256e-001  +1.4901e+001  +8.0947e+006  
+3.6631e-002  -2.5255e-001  +1.4909e+001  +8.0883e+006  
+3.6632e-002  -2.5255e-001  +1.4917e+001  +8.0820e+006  
+3.6632e-002  -2.5254e-001  +1.4924e+001  +8.0756e+006  
+3.6632e-002  -2.5254e-001  +1.4932e+001  +8.0692e+006  
+3.6633e-002  -2.5253e-001  +1.4940e+001  +8.0628e+006  
+3.6633e-002  -2.5253e-001  +1.4948e+001  +8.0564e+006  
+3.6633e-002  -2.5252e-001  +1.4956e+001  +8.0501e+006  
+3.6634e-002  -2.5252e-001  +1.4963e+001  +8.0437e+006  
+3.6634e-002  -2.5251e-001  +1.4971e+001  +8.0374e+006  
+3.6634e-002  -2.5251e-001  +1.4979e+001  +8.0310e+006  
+3.6635e-002  -2.5250e-001  +1.4987e+001  +8.0247e+006  
+3.6635e-002  -2.5250e-001  +1.4994e+001  +8.0183e+006  
+3.6635e-002  -2.5249e-001  +1.5002e+001  +8.0120e+006  
+3.6636e-002  -2.5249e-001  +1.5010e+001  +8.0057e+006  
+3.6636e-002  -2.5248e-001  +1.5018e+001  +7.9994e+006  
+3.6636e-002  -2.5248e-001  +1.5025e+001  +7.9930e+006  
+3.6637e-002  -2.5247e-001  +1.5033e+001  +7.9867e+006  
+3.6637e-002  -2.5246e-001  +1.5041e+001  +7.9804e+006  
+3.6637e-002  -2.5246e-001  +1.5049e+001  +7.9741e+006  
+3.6638e-002  -2.5245e-001  +1.5056e+001  +7.9678e+006  
+3.6638e-002  -2.5245e-001  +1.5064e+001  +7.9615e+006  
+3.6638e-002  -2.5244e-001  +1.5072e+001  +7.9553e+006  
+3.6639e-002  -2.5244e-001  +1.5079e+001  +7.9490e+006  
+3.6639e-002  -2.5243e-001  +1.5087e+001  +7.9427e+006  
+3.6639e-002  -2.5243e-001  +1.5095e+001  +7.9364e+006  
+3.6640e-002  -2.5242e-001  +1.5102e+001  +7.9302e+006  
+3.6640e-002  -2.5242e-001  +1.5110e+001  +7.9239e+006  
+3.6640e-002  -2.5241e-001  +1.5118e+001  +7.9177e+006  
+3.6641e-002  -2.5241e-001  +1.5125e+001  +7.9114e+006  
+3.6641e-002  -2.5240e-001  +1.5133e+001  +7.9052e+006  
+3.6641e-002  -2.5240e-001  +1.5141e+001  +7.8989e+006  
+3.6642e-002  -2.5239e-001  +1.5148e+001  +7.8927e+006  
+3.6642e-002  -2.5239e-001  +1.5156e+001  +7.8865e+006  
+3.6642e-002  -2.5238e-001  +1.5164e+001  +7.8803e+006  
+3.6643e-002  -2.5238e-001  +1.5171e+001  +7.8740e+006  
+3.6643e-002  -2.5237e-001  +1.5179e+001  +7.8678e+006  
+3.6643e-002  -2.5237e-001  +1.5186e+001  +7.8616e+006  
+3.6644e-002  -2.5236e-001  +1.5194e+001  +7.8554e+006  
+3.6644e-002  -2.5236e-001  +1.5202e+001  +7.8492e+006  
+3.6644e-002  -2.5235e-001  +1.5209e+001  +7.8430e+006  
+3.6645e-002  -2.5235e-001  +1.5217e+001  +7.8369e+006  
+3.6645e-002  -2.5234e-001  +1.5224e+001  +7.8307e+006  
+3.6645e-002  -2.5234e-001  +1.5232e+001  +7.8245e+006  
+3.6646e-002  -2.5233e-001  +1.5239e+001  +7.8183e+006  
+3.6646e-002  -2.5233e-001  +1.5247e+001  +7.8122e+006  
+3.6646e-002  -2.5232e-001  +1.5255e+001  +7.8060e+006  
+3.6647e-002  -2.5232e-001  +1.5262e+001  +7.7999e+006  
+3.6647e-002  -2.5231e-001  +1.5270e+001  +7.7937e+006  
+3.6647e-002  -2.5231e-001  +1.5277e+001  +7.7876e+006  
+3.6648e-002  -2.5230e-001  +1.5285e+001  +7.7814e+006  
+3.6648e-002  -2.5230e-001  +1.5292e+001  +7.7753e+006  
+3.6648e-002  -2.5229e-001  +1.5300e+001  +7.7692e+006  
+3.6649e-002  -2.5229e-001  +1.5307e+001  +7.7631e+006  
+3.6649e-002  -2.5228e-001  +1.5315e+001  +7.7569e+006  
+3.6649e-002  -2.5228e-001  +1.5322e+001  +7.7508e+006  
+3.6650e-002  -2.5227e-001  +1.5330e+001  +7.7447e+006  
+3.6650e-002  -2.5227e-001  +1.5337e+001  +7.7386e+006  
+3.6650e-002  -2.5226e-001  +1.5345e+001  +7.7325e+006  
+3.6651e-002  -2.5226e-001  +1.5352e+001  +7.7264e+006  
+3.6651e-002  -2.5225e-001  +1.5360e+001  +7.7204e+006  
+3.6651e-002  -2.5225e-001  +1.5367e+001  +7.7143e+006  
+3.6652e-002  -2.5224e-001  +1.5375e+001  +7.7082e+006  
+3.6652e-002  -2.5224e-001  +1.5382e+001  +7.7021e+006  
+3.6652e-002  -2.5223e-001  +1.5389e+001  +7.6961e+006  
+3.6653e-002  -2.5223e-001  +1.5397e+001  +7.6900e+006  
+3.6653e-002  -2.5222e-001  +1.5404e+001  +7.6840e+006  
+3.6653e-002  -2.5221e-001  +1.5412e+001  +7.6779e+006  
+3.6654e-002  -2.5221e-001  +1.5419e+001  +7.6719e+006  
+3.6654e-002  -2.5220e-001  +1.5427e+001  +7.6658e+006  
+3.6654e-002  -2.5220e-001  +1.5434e+001  +7.6598e+006  
+3.6655e-002  -2.5219e-001  +1.5441e+001  +7.6538e+006  
+3.6655e-002  -2.5219e-001  +1.5449e+001  +7.6478e+006  
+3.6655e-002  -2.5218e-001  +1.5456e+001  +7.6417e+006  
+3.6656e-002  -2.5218e-001  +1.5464e+001  +7.6357e+006  
+3.6656e-002  -2.5217e-001  +1.5471e+001  +7.6297e+006  
+3.6656e-002  -2.5217e-001  +1.5478e+001  +7.6237e+006  
+3.6657e-002  -2.5216e-001  +1.5486e+001  +7.6177e+006  
+3.6657e-002  -2.5216e-001  +1.5493e+001  +7.6117e+006  
+3.6657e-002  -2.5215e-001  +1.5500e+001  +7.6058e+006  
+3.6658e-002  -2.5215e-001  +1.5508e+001  +7.5998e+006  
+3.6658e-002  -2.5214e-001  +1.5515e+001  +7.5938e+006  
+3.6658e-002  -2.5214e-001  +1.5523e+001  +7.5878e+006  
+3.6659e-002  -2.5213e-001  +1.5530e+001  +7.5819e+006  
+3.6659e-002  -2.5213e-001  +1.5537e+001  +7.5759e+006  
+3.6659e-002  -2.5212e-001  +1.5544e+001  +7.5700e+006  
+3.6660e-002  -2.5212e-001  +1.5552e+001  +7.5640e+006  
+3.6660e-002  -2.5211e-001  +1.5559e+001  +7.5581e+006  
+3.6660e-002  -2.5211e-001  +1.5566e+001  +7.5521e+006  
+3.6661e-002  -2.5210e-001  +1.5574e+001  +7.5462e+006  
+3.6661e-002  -2.5210e-001  +1.5581e+001  +7.5403e+006  
+3.6661e-002  -2.5209e-001  +1.5588e+001  +7.5344e+006  
+3.6662e-002  -2.5209e-001  +1.5596e+001  +7.5284e+006  
+3.6662e-002  -2.5208e-001  +1.5603e+001  +7.5225e+006  
+3.6662e-002  -2.5207e-001  +1.5610e+001  +7.5166e+006  
+3.6663e-002  -2.5207e-001  +1.5617e+001  +7.5107e+006  
+3.6663e-002  -2.5206e-001  +1.5625e+001  +7.5048e+006  
+3.6663e-002  -2.5206e-001  +1.5632e+001  +7.4989e+006  
+3.6664e-002  -2.5205e-001  +1.5639e+001  +7.4930e+006  
+3.6664e-002  -2.5205e-001  +1.5646e+001  +7.4872e+006  
+3.6664e-002  -2.5204e-001  +1.5654e+001  +7.4813e+006  
+3.6665e-002  -2.5204e-001  +1.5661e+001  +7.4754e+006  
+3.6665e-002  -2.5203e-001  +1.5668e+001  +7.4696e+006  
+3.6665e-002  -2.5203e-001  +1.5675e+001  +7.4637e+006  
+3.6666e-002  -2.5202e-001  +1.5683e+001  +7.4578e+006  
+3.6666e-002  -2.5202e-001  +1.5690e+001  +7.4520e+006  
+3.6666e-002  -2.5201e-001  +1.5697e+001  +7.4462e+006  
+3.6667e-002  -2.5201e-001  +1.5704e+001  +7.4403e+006  
+3.6667e-002  -2.5200e-001  +1.5711e+001  +7.4345e+006  
+3.6667e-002  -2.5200e-001  +1.5719e+001  +7.4287e+006  
+3.6668e-002  -2.5199e-001  +1.5726e+001  +7.4228e+006  
+3.6668e-002  -2.5199e-001  +1.5733e+001  +7.4170e+006  
+3.6668e-002  -2.5198e-001  +1.5740e+001  +7.4112e+006  
+3.6669e-002  -2.5197e-001  +1.5747e+001  +7.4054e+006  
+3.6669e-002  -2.5197e-001  +1.5754e+001  +7.3996e+006  
+3.6669e-002  -2.5196e-001  +1.5762e+001  +7.3938e+006  
+3.6670e-002  -2.5196e-001  +1.5769e+001  +7.3880e+006  
+3.6670e-002  -2.5195e-001  +1.5776e+001  +7.3822e+006  
+3.6670e-002  -2.5195e-001  +1.5783e+001  +7.3764e+006  
+3.6671e-002  -2.5194e-001  +1.5790e+001  +7.3707e+006  
+3.6671e-002  -2.5194e-001  +1.5797e+001  +7.3649e+006  
+3.6671e-002  -2.5193e-001  +1.5804e+001  +7.3591e+006  
+3.6672e-002  -2.5193e-001  +1.5811e+001  +7.3534e+006  
+3.6672e-002  -2.5192e-001  +1.5819e+001  +7.3476e+006  
+3.6672e-002  -2.5192e-001  +1.5826e+001  +7.3418e+006  
+3.6673e-002  -2.5191e-001  +1.5833e+001  +7.3361e+006  
+3.6673e-002  -2.5191e-001  +1.5840e+001  +7.3304e+006  
+3.6673e-002  -2.5190e-001  +1.5847e+001  +7.3246e+006  
+3.6674e-002  -2.5190e-001  +1.5854e+001  +7.3189e+006  
+3.6674e-002  -2.5189e-001  +1.5861e+001  +7.3132e+006  
+3.6674e-002  -2.5188e-001  +1.5868e+001  +7.3074e+006  
+3.6675e-002  -2.5188e-001  +1.5875e+001  +7.3017e+006  
+3.6675e-002  -2.5187e-001  +1.5882e+001  +7.2960e+006  
+3.6675e-002  -2.5187e-001  +1.5889e+001  +7.2903e+006  
+3.6676e-002  -2.5186e-001  +1.5896e+001  +7.2846e+006  
+3.6676e-002  -2.5186e-001  +1.5903e+001  +7.2789e+006  
+3.6676e-002  -2.5185e-001  +1.5910e+001  +7.2732e+006  
+3.6677e-002  -2.5185e-001  +1.5917e+001  +7.2675e+006  
+3.6677e-002  -2.5184e-001  +1.5925e+001  +7.2619e+006  
+3.6677e-002  -2.5184e-001  +1.5932e+001  +7.2562e+006  
+3.6678e-002  -2.5183e-001  +1.5939e+001  +7.2505e+006  
+3.6678e-002  -2.5183e-001  +1.5946e+001  +7.2449e+006  
+3.6678e-002  -2.5182e-001  +1.5953e+001  +7.2392e+006  
+3.6679e-002  -2.5182e-001  +1.5960e+001  +7.2335e+006  
+3.6679e-002  -2.5181e-001  +1.5967e+001  +7.2279e+006  
+3.6679e-002  -2.5180e-001  +1.5974e+001  +7.2223e+006  
+3.6680e-002  -2.5180e-001  +1.5981e+001  +7.2166e+006  
+3.6680e-002  -2.5179e-001  +1.5988e+001  +7.2110e+006  
+3.6680e-002  -2.5179e-001  +1.5994e+001  +7.2054e+006  
+3.6681e-002  -2.5178e-001  +1.6001e+001  +7.1997e+006  
+3.6681e-002  -2.5178e-001  +1.6008e+001  +7.1941e+006  
+3.6681e-002  -2.5177e-001  +1.6015e+001  +7.1885e+006  
+3.6682e-002  -2.5177e-001  +1.6022e+001  +7.1829e+006  
+3.6682e-002  -2.5176e-001  +1.6029e+001  +7.1773e+006  
+3.6682e-002  -2.5176e-001  +1.6036e+001  +7.1717e+006  
+3.6683e-002  -2.5175e-001  +1.6043e+001  +7.1661e+006  
+3.6683e-002  -2.5175e-001  +1.6050e+001  +7.1605e+006  
+3.6683e-002  -2.5174e-001  +1.6057e+001  +7.1549e+006  
+3.6684e-002  -2.5173e-001  +1.6064e+001  +7.1493e+006  
+3.6684e-002  -2.5173e-001  +1.6071e+001  +7.1438e+006  
+3.6684e-002  -2.5172e-001  +1.6078e+001  +7.1382e+006  
+3.6685e-002  -2.5172e-001  +1.6085e+001  +7.1326e+006  
+3.6685e-002  -2.5171e-001  +1.6091e+001  +7.1271e+006  
+3.6685e-002  -2.5171e-001  +1.6098e+001  +7.1215e+006  
+3.6686e-002  -2.5170e-001  +1.6105e+001  +7.1160e+006  
+3.6686e-002  -2.5170e-001  +1.6112e+001  +7.1104e+006  
+3.6686e-002  -2.5169e-001  +1.6119e+001  +7.1049e+006  
+3.6687e-002  -2.5169e-001  +1.6126e+001  +7.0994e+006  
+3.6687e-002  -2.5168e-001  +1.6133e+001  +7.0938e+006  
+3.6687e-002  -2.5168e-001  +1.6140e+001  +7.0883e+006  
+3.6688e-002  -2.5167e-001  +1.6146e+001  +7.0828e+006  
+3.6688e-002  -2.5166e-001  +1.6153e+001  +7.0773e+006  
+3.6688e-002  -2.5166e-001  +1.6160e+001  +7.0718e+006  
+3.6689e-002  -2.5165e-001  +1.6167e+001  +7.0663e+006  
+3.6689e-002  -2.5165e-001  +1.6174e+001  +7.0608e+006  
+3.6689e-002  -2.5164e-001  +1.6181e+001  +7.0553e+006  
+3.6690e-002  -2.5164e-001  +1.6187e+001  +7.0498e+006  
+3.6690e-002  -2.5163e-001  +1.6194e+001  +7.0443e+006  
+3.6690e-002  -2.5163e-001  +1.6201e+001  +7.0388e+006  
+3.6691e-002  -2.5162e-001  +1.6208e+001  +7.0334e+006  
+3.6691e-002  -2.5162e-001  +1.6215e+001  +7.0279e+006  
+3.6691e-002  -2.5161e-001  +1.6221e+001  +7.0224e+006  
+3.6692e-002  -2.5161e-001  +1.6228e+001  +7.0170e+006  
+3.6692e-002  -2.5160e-001  +1.6235e+001  +7.0115e+006  
+3.6693e-002  -2.5159e-001  +1.6242e+001  +7.0061e+006  
+3.6693e-002  -2.5159e-001  +1.6249e+001  +7.0006e+006  
+3.6693e-002  -2.5158e-001  +1.6255e+001  +6.9952e+006  
+3.6694e-002  -2.5158e-001  +1.6262e+001  +6.9898e+006  
+3.6694e-002  -2.5157e-001  +1.6269e+001  +6.9843e+006  
+3.6694e-002  -2.5157e-001  +1.6276e+001  +6.9789e+006  
+3.6695e-002  -2.5156e-001  +1.6282e+001  +6.9735e+006  
+3.6695e-002  -2.5156e-001  +1.6289e+001  +6.9681e+006  
+3.6695e-002  -2.5155e-001  +1.6296e+001  +6.9627e+006  
+3.6696e-002  -2.5155e-001  +1.6303e+001  +6.9573e+006  
+3.6696e-002  -2.5154e-001  +1.6309e+001  +6.9519e+006  
+3.6696e-002  -2.5153e-001  +1.6316e+001  +6.9465e+006  
+3.6697e-002  -2.5153e-001  +1.6323e+001  +6.9411e+006  
+3.6697e-002  -2.5152e-001  +1.6329e+001  +6.9357e+006  
+3.6697e-002  -2.5152e-001  +1.6336e+001  +6.9303e+006  
+3.6698e-002  -2.5151e-001  +1.6343e+001  +6.9250e+006  
+3.6698e-002  -2.5151e-001  +1.6350e+001  +6.9196e+006  
+3.6698e-002  -2.5150e-001  +1.6356e+001  +6.9142e+006  
+3.6699e-002  -2.5150e-001  +1.6363e+001  +6.9089e+006  
+3.6699e-002  -2.5149e-001  +1.6370e+001  +6.9035e+006  
+3.6699e-002  -2.5148e-001  +1.6376e+001  +6.8982e+006  
+3.6700e-002  -2.5148e-001  +1.6383e+001  +6.8928e+006  
+3.6700e-002  -2.5147e-001  +1.6390e+001  +6.8875e+006  
+3.6700e-002  -2.5147e-001  +1.6396e+001  +6.8822e+006  
+3.6701e-002  -2.5146e-001  +1.6403e+001  +6.8768e+006  
+3.6701e-002  -2.5146e-001  +1.6410e+001  +6.8715e+006  
+3.6701e-002  -2.5145e-001  +1.6416e+001  +6.8662e+006  
+3.6702e-002  -2.5145e-001  +1.6423e+001  +6.8609e+006  
+3.6702e-002  -2.5144e-001  +1.6429e+001  +6.8556e+006  
+3.6702e-002  -2.5144e-001  +1.6436e+001  +6.8503e+006  
+3.6703e-002  -2.5143e-001  +1.6443e+001  +6.8450e+006  
+3.6703e-002  -2.5142e-001  +1.6449e+001  +6.8397e+006  
+3.6703e-002  -2.5142e-001  +1.6456e+001  +6.8344e+006  
+3.6704e-002  -2.5141e-001  +1.6463e+001  +6.8291e+006  
+3.6704e-002  -2.5141e-001  +1.6469e+001  +6.8238e+006  
+3.6704e-002  -2.5140e-001  +1.6476e+001  +6.8185e+006  
+3.6705e-002  -2.5140e-001  +1.6482e+001  +6.8133e+006  
+3.6705e-002  -2.5139e-001  +1.6489e+001  +6.8080e+006  
+3.6705e-002  -2.5139e-001  +1.6496e+001  +6.8028e+006  
+3.6706e-002  -2.5138e-001  +1.6502e+001  +6.7975e+006  
+3.6706e-002  -2.5137e-001  +1.6509e+001  +6.7922e+006  
+3.6706e-002  -2.5137e-001  +1.6515e+001  +6.7870e+006  
+3.6707e-002  -2.5136e-001  +1.6522e+001  +6.7818e+006  
+3.6707e-002  -2.5136e-001  +1.6528e+001  +6.7765e+006  
+3.6707e-002  -2.5135e-001  +1.6535e+001  +6.7713e+006  
+3.6708e-002  -2.5135e-001  +1.6541e+001  +6.7661e+006  
+3.6708e-002  -2.5134e-001  +1.6548e+001  +6.7608e+006  
+3.6708e-002  -2.5134e-001  +1.6555e+001  +6.7556e+006  
+3.6709e-002  -2.5133e-001  +1.6561e+001  +6.7504e+006  
+3.6709e-002  -2.5132e-001  +1.6568e+001  +6.7452e+006  
+3.6709e-002  -2.5132e-001  +1.6574e+001  +6.7400e+006  
+3.6710e-002  -2.5131e-001  +1.6581e+001  +6.7348e+006  
+3.6710e-002  -2.5131e-001  +1.6587e+001  +6.7296e+006  
+3.6710e-002  -2.5130e-001  +1.6594e+001  +6.7244e+006  
+3.6711e-002  -2.5130e-001  +1.6600e+001  +6.7193e+006  
+3.6711e-002  -2.5129e-001  +1.6607e+001  +6.7141e+006  
+3.6711e-002  -2.5129e-001  +1.6613e+001  +6.7089e+006  
+3.6712e-002  -2.5128e-001  +1.6620e+001  +6.7037e+006  
+3.6712e-002  -2.5127e-001  +1.6626e+001  +6.6986e+006  
+3.6712e-002  -2.5127e-001  +1.6633e+001  +6.6934e+006  
+3.6713e-002  -2.5126e-001  +1.6639e+001  +6.6883e+006  
+3.6713e-002  -2.5126e-001  +1.6645e+001  +6.6831e+006  
+3.6713e-002  -2.5125e-001  +1.6652e+001  +6.6780e+006  
+3.6714e-002  -2.5125e-001  +1.6658e+001  +6.6728e+006  
+3.6714e-002  -2.5124e-001  +1.6665e+001  +6.6677e+006  
+3.6714e-002  -2.5124e-001  +1.6671e+001  +6.6626e+006  
+3.6715e-002  -2.5123e-001  +1.6678e+001  +6.6574e+006  
+3.6715e-002  -2.5122e-001  +1.6684e+001  +6.6523e+006  
+3.6715e-002  -2.5122e-001  +1.6691e+001  +6.6472e+006  
+3.6716e-002  -2.5121e-001  +1.6697e+001  +6.6421e+006  
+3.6716e-002  -2.5121e-001  +1.6703e+001  +6.6370e+006  
+3.6716e-002  -2.5120e-001  +1.6710e+001  +6.6319e+006  
+3.6717e-002  -2.5120e-001  +1.6716e+001  +6.6268e+006  
+3.6717e-002  -2.5119e-001  +1.6723e+001  +6.6217e+006  
+3.6717e-002  -2.5119e-001  +1.6729e+001  +6.6166e+006  
+3.6718e-002  -2.5118e-001  +1.6735e+001  +6.6115e+006  
+3.6718e-002  -2.5117e-001  +1.6742e+001  +6.6064e+006  
+3.6718e-002  -2.5117e-001  +1.6748e+001  +6.6014e+006  
+3.6719e-002  -2.5116e-001  +1.6755e+001  +6.5963e+006  
+3.6719e-002  -2.5116e-001  +1.6761e+001  +6.5912e+006  
+3.6719e-002  -2.5115e-001  +1.6767e+001  +6.5862e+006  
+3.6720e-002  -2.5115e-001  +1.6774e+001  +6.5811e+006  
+3.6720e-002  -2.5114e-001  +1.6780e+001  +6.5761e+006  
+3.6720e-002  -2.5113e-001  +1.6786e+001  +6.5710e+006  
+3.6721e-002  -2.5113e-001  +1.6793e+001  +6.5660e+006  
+3.6721e-002  -2.5112e-001  +1.6799e+001  +6.5610e+006  
+3.6721e-002  -2.5112e-001  +1.6806e+001  +6.5559e+006  
+3.6722e-002  -2.5111e-001  +1.6812e+001  +6.5509e+006  
+3.6722e-002  -2.5111e-001  +1.6818e+001  +6.5459e+006  
+3.6722e-002  -2.5110e-001  +1.6825e+001  +6.5409e+006  
+3.6723e-002  -2.5110e-001  +1.6831e+001  +6.5359e+006  
+3.6723e-002  -2.5109e-001  +1.6837e+001  +6.5309e+006  
+3.6723e-002  -2.5108e-001  +1.6843e+001  +6.5259e+006  
+3.6724e-002  -2.5108e-001  +1.6850e+001  +6.5209e+006  
+3.6724e-002  -2.5107e-001  +1.6856e+001  +6.5159e+006  
+3.6724e-002  -2.5107e-001  +1.6862e+001  +6.5109e+006  
+3.6725e-002  -2.5106e-001  +1.6869e+001  +6.5059e+006  
+3.6725e-002  -2.5106e-001  +1.6875e+001  +6.5009e+006  
+3.6725e-002  -2.5105e-001  +1.6881e+001  +6.4959e+006  
+3.6726e-002  -2.5104e-001  +1.6888e+001  +6.4910e+006  
+3.6726e-002  -2.5104e-001  +1.6894e+001  +6.4860e+006  
+3.6726e-002  -2.5103e-001  +1.6900e+001  +6.4810e+006  
+3.6727e-002  -2.5103e-001  +1.6906e+001  +6.4761e+006  
+3.6727e-002  -2.5102e-001  +1.6913e+001  +6.4711e+006  
+3.6727e-002  -2.5102e-001  +1.6919e+001  +6.4662e+006  
+3.6728e-002  -2.5101e-001  +1.6925e+001  +6.4613e+006  
+3.6728e-002  -2.5100e-001  +1.6931e+001  +6.4563e+006  
+3.6728e-002  -2.5100e-001  +1.6938e+001  +6.4514e+006  
+3.6729e-002  -2.5099e-001  +1.6944e+001  +6.4465e+006  
+3.6729e-002  -2.5099e-001  +1.6950e+001  +6.4415e+006  
+3.6729e-002  -2.5098e-001  +1.6956e+001  +6.4366e+006  
+3.6730e-002  -2.5098e-001  +1.6963e+001  +6.4317e+006  
+3.6730e-002  -2.5097e-001  +1.6969e+001  +6.4268e+006  
+3.6730e-002  -2.5097e-001  +1.6975e+001  +6.4219e+006  
+3.6731e-002  -2.5096e-001  +1.6981e+001  +6.4170e+006  
+3.6731e-002  -2.5095e-001  +1.6987e+001  +6.4121e+006  
+3.6731e-002  -2.5095e-001  +1.6994e+001  +6.4072e+006  
+3.6732e-002  -2.5094e-001  +1.7000e+001  +6.4023e+006  
+3.6732e-002  -2.5094e-001  +1.7006e+001  +6.3974e+006  
+3.6732e-002  -2.5093e-001  +1.7012e+001  +6.3926e+006  
+3.6733e-002  -2.5093e-001  +1.7018e+001  +6.3877e+006  
+3.6733e-002  -2.5092e-001  +1.7024e+001  +6.3828e+006  
+3.6733e-002  -2.5091e-001  +1.7031e+001  +6.3780e+006  
+3.6734e-002  -2.5091e-001  +1.7037e+001  +6.3731e+006  
+3.6734e-002  -2.5090e-001  +1.7043e+001  +6.3682e+006  
+3.6734e-002  -2.5090e-001  +1.7049e+001  +6.3634e+006  
+3.6735e-002  -2.5089e-001  +1.7055e+001  +6.3586e+006  
+3.6735e-002  -2.5089e-001  +1.7061e+001  +6.3537e+006  
+3.6735e-002  -2.5088e-001  +1.7068e+001  +6.3489e+006  
+3.6736e-002  -2.5087e-001  +1.7074e+001  +6.3441e+006  
+3.6736e-002  -2.5087e-001  +1.7080e+001  +6.3392e+006  
+3.6736e-002  -2.5086e-001  +1.7086e+001  +6.3344e+006  
+3.6737e-002  -2.5086e-001  +1.7092e+001  +6.3296e+006  
+3.6737e-002  -2.5085e-001  +1.7098e+001  +6.3248e+006  
+3.6737e-002  -2.5085e-001  +1.7104e+001  +6.3200e+006  
+3.6738e-002  -2.5084e-001  +1.7110e+001  +6.3152e+006  
+3.6738e-002  -2.5083e-001  +1.7117e+001  +6.3104e+006  
+3.6738e-002  -2.5083e-001  +1.7123e+001  +6.3056e+006  
+3.6739e-002  -2.5082e-001  +1.7129e+001  +6.3008e+006  
+3.6739e-002  -2.5082e-001  +1.7135e+001  +6.2960e+006  
+3.6739e-002  -2.5081e-001  +1.7141e+001  +6.2912e+006  
+3.6740e-002  -2.5081e-001  +1.7147e+001  +6.2864e+006  
+3.6740e-002  -2.5080e-001  +1.7153e+001  +6.2817e+006  
+3.6740e-002  -2.5079e-001  +1.7159e+001  +6.2769e+006  
+3.6741e-002  -2.5079e-001  +1.7165e+001  +6.2721e+006  
+3.6741e-002  -2.5078e-001  +1.7171e+001  +6.2674e+006  
+3.6741e-002  -2.5078e-001  +1.7177e+001  +6.2626e+006  
+3.6742e-002  -2.5077e-001  +1.7183e+001  +6.2579e+006  
+3.6742e-002  -2.5076e-001  +1.7189e+001  +6.2531e+006  
+3.6742e-002  -2.5076e-001  +1.7195e+001  +6.2484e+006  
+3.6743e-002  -2.5075e-001  +1.7202e+001  +6.2437e+006  
+3.6743e-002  -2.5075e-001  +1.7208e+001  +6.2389e+006  
+3.6743e-002  -2.5074e-001  +1.7214e+001  +6.2342e+006  
+3.6744e-002  -2.5074e-001  +1.7220e+001  +6.2295e+006  
+3.6744e-002  -2.5073e-001  +1.7226e+001  +6.2248e+006  
